Time,Peregrine_Lock,Sensor_Temp_A,Sensor_Temp_B,Sensor_Temp_Duty_Cycle,Laser_Temp_A,Laser_Temp_B,Laser_Temp_Duty_Cycle,Laser_Current,Laser_Current_Zero_Cross,Microwave_Ref,Microwave_Ref_Zero_Cross,Zeeman_Freq_Zero_Cross,PCB_Temp_A,PCB_Temp_B,Laser_Diode_Voltage,Diode_Optical_Power,P2V4,P3V3,P8V,N8V,P12V,PCB_Temp_C,PCB_Temp_D,PCB_Temp_E,ICU_Checksum,ICU_Command_Count,ICU_Sync_Count
20160816T232014.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232844.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232844.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160818T114444.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232844.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160818T114444.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232014.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232844.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160821T223940.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160821T235628.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T234850.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T234908.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232014.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160818T114444.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160818T114444.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232014.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160818T114444.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232844.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160822T143524.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160822T155212.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232846.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T235252.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T235310.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160818T114444.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160818T114444.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232844.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232014.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160818T114444.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232844.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232844.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232844.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232844.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232014.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160818T114444.318868,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160818T114444.318868,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232014.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160817T000000.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160818T114444.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232844.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232014.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232844.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160824T095804.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160824T111452.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
