Time,Delay/Advance Val,ICU packet checksum,ICU command count,sync_pulse_count
20170604T055311.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160827T095831.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160827T134857.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160818T114719.075605,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T002735.020917,0,0,0,0
20160818T114719.075605,0,0,0,0
20160816T232247.020917,0,0,0,0
20160828T172423.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20160828T230543.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232303.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160818T114719.020917,0,0,0,0
20160817T003223.020917,0,0,0,0
20160818T114719.083417,0,0,0,0
20160816T232247.020917,0,0,0,0
20160817T003337.028729,0,0,0,0
20160818T114719.083417,0,0,0,0
20160816T233119.020917,0,0,0,0
20160829T190855.020917,0,0,0,0
20160816T232304.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160829T225919.020917,0,0,0,0
20160818T114719.083417,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232248.520917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160818T024111.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160817T004011.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160818T114719.091229,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T004425.020917,0,0,0,0
20160818T114719.091229,0,0,0,0
20160816T232247.020917,0,0,0,0
20160831T171343.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160818T024111.020917,0,0,0,0
20160816T232248.520917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160901T021951.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160901T061015.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160817T004935.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160818T114719.099042,0,0,0,0
20160816T233119.020917,0,0,0,0
20160901T170719.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T005209.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20160902T040423.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160902T094545.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160902T145257.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160818T114719.106855,0,0,0,0
20160816T233119.020917,0,0,0,0
20160903T000735.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160903T035759.020917,0,0,0,0
20160818T114719.106855,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T010323.020917,0,0,0,0
20160818T114719.106855,0,0,0,0
20160816T232247.020917,0,0,0,0
20160904T020911.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232249.028729,0,0,0,0
20160817T010617.020917,0,0,0,0
20160818T114719.114667,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T010731.028729,0,0,0,0
20160818T114719.114667,0,0,0,0
20160816T232247.028729,0,0,0,0
20160904T194721.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160818T114719.020917,0,0,0,0
20160817T011025.020917,0,0,0,0
20160818T114719.114667,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232248.520917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160818T024111.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T011343.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160818T114719.122479,0,0,0,0
20160816T232247.020917,0,0,0,0
20160905T221431.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20160906T035551.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T011831.020917,0,0,0,0
20160818T114719.122479,0,0,0,0
20160816T232247.020917,0,0,0,0
20160817T011945.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20160907T031519.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160817T012311.020917,0,0,0,0
20160818T114719.130292,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T012515.020917,0,0,0,0
20160818T114719.130292,0,0,0,0
20160816T232247.020917,0,0,0,0
20160907T232701.138105,0,0,0,0
20160907T232703.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20160908T050823.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20170604T055311.020917,0,0,0,0
20160817T013003.020917,0,0,0,0
20160818T114719.130292,0,0,0,0
20160816T232247.020917,0,0,0,0
20160818T114719.138105,0,0,0,0
20160818T114719.138105,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T013215.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160909T051903.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160909T103449.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20160818T114719.145917,0,0,0,0
20160817T014013.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T014127.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160818T114719.145917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232248.520917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160911T054855.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160817T014705.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160818T113847.028729,0,0,0,0
20160817T014905.020917,0,0,0,0
20160818T114719.153729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T015019.028729,0,0,0,0
20160818T114719.153729,0,0,0,0
20160816T232247.028729,0,0,0,0
20160912T102409.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20170604T055311.020917,0,0,0,0
20160817T015313.020917,0,0,0,0
20160818T114719.153729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160818T024111.020917,0,0,0,0
20160816T232248.520917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160818T024111.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160817T015659.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160818T114719.161542,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T020113.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160817T020159.020917,0,0,0,0
20160818T114719.161542,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160818T024111.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T020433.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160914T215103.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160817T020623.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160818T114719.169355,0,0,0,0
20160816T233119.020917,0,0,0,0
20160915T084807.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T020857.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20160915T194511.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20170604T055311.020917,0,0,0,0
20160817T021251.020917,0,0,0,0
20160818T114719.169355,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160817T021405.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T021451.028729,0,0,0,0
20160818T114719.177167,0,0,0,0
20160818T114719.177167,0,0,0,0
20160817T021611.020917,0,0,0,0
20160818T114719.177167,0,0,0,0
20160816T232247.020917,0,0,0,0
20160817T021725.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160817T021753.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T021907.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20160917T150751.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160917T185815.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160817T022215.020917,0,0,0,0
20160818T114719.184979,0,0,0,0
20160816T232247.020917,0,0,0,0
20160817T022329.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160818T114719.184979,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160818T114719.184979,0,0,0,0
20160816T233119.020917,0,0,0,0
20160918T193431.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20170604T055311.020917,0,0,0,0
20160817T022941.020917,0,0,0,0
20160818T114719.184979,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160817T023055.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160818T114719.192792,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160919T191105.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20160920T005223.020917,0,0,0,0
20160816T232332.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160920T044247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160817T023607.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160817T023913.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20160921T024527.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160921T063551.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160817T024211.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160818T114719.200605,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232248.520917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160817T024533.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232911.020917,0,0,0,0
20160922T062055.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160817T024745.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160922T125329.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160922T203415.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160818T114719.208417,0,0,0,0
20160817T025125.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160818T114719.208417,0,0,0,0
20160818T024735.020917,0,0,0,0
20160923T074825.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232253.020917,0,0,0,0
20160923T172009.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160818T114719.020917,0,0,0,0
20160817T041645.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20161008T085431.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20161008T121047.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20161008T152703.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20170604T055311.020917,0,0,0,0
20160816T232911.020917,0,0,0,0
20160817T042113.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160818T114719.294355,0,0,0,0
20160816T233119.020917,0,0,0,0
20161009T080527.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T042347.028729,0,0,0,0
20160818T114719.294355,0,0,0,0
20160818T114719.294355,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20161009T204457.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160817T042649.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160817T042803.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20161010T112351.020917,0,0,0,0
20160816T232911.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20161010T163935.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20161010T202959.020917,0,0,0,0
20160817T043159.028729,0,0,0,0
20160818T114719.302167,0,0,0,0
20160816T233119.020917,0,0,0,0
20161011T041047.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20161011T080111.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160817T043501.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20161011T194929.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20161012T002231.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160817T043849.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160818T114719.309979,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20161012T131905.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160817T044153.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160818T114719.309979,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T044333.020917,0,0,0,0
20160818T114719.309979,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T044447.028729,0,0,0,0
20160818T114719.309979,0,0,0,0
20160816T232247.028729,0,0,0,0
20161013T104737.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20161013T140353.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160818T114719.317792,0,0,0,0
20160818T114719.317792,0,0,0,0
20160818T114719.317792,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20160818T114719.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160818T114719.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20161014T103239.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20161014T142303.020917,0,0,0,0
20160817T045303.020917,0,0,0,0
20160818T114719.317792,0,0,0,0
20160816T232247.020917,0,0,0,0
20160817T045417.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160818T114719.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20161015T095207.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T045757.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160818T114719.325605,0,0,0,0
20160818T114719.325605,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20161016T111103.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160818T024111.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160817T050525.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20161017T044039.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T051017.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T051103.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T051149.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T051235.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T233119.028729,0,0,0,0
20160818T114719.341229,0,0,0,0
20160816T233119.020917,0,0,0,0
20160818T114719.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20161018T165639.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T051629.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20161019T012839.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T051915.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20161019T133359.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20161019T184943.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T052233.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160818T114719.349042,0,0,0,0
20160818T114719.349042,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20161020T131031.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20161020T201713.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20161021T030647.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20161021T192807.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T053615.020917,0,0,0,0
20160816T232248.520917,0,0,0,0
20160817T053709.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20161022T193849.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160818T114719.364667,0,0,0,0
20160818T114719.364667,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T054407.020917,0,0,0,0
20170604T055311.028729,0,0,0,0
20160817T054453.020917,0,0,0,0
20160818T114719.364667,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160818T024111.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160817T054727.020917,0,0,0,0
20160818T114719.372479,0,0,0,0
20160818T114721.020917,0,0,0,0
20160817T054841.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160818T114719.372479,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20161024T230751.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20161025T022407.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160818T114719.372479,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232248.520917,0,0,0,0
20160818T024111.020917,0,0,0,0
20160817T055501.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160817T055547.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160818T114719.380292,0,0,0,0
20160817T055733.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160817T055817.028729,0,0,0,0
20160816T232249.020917,0,0,0,0
20160818T114719.020917,0,0,0,0
20161026T110649.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160817T060133.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232911.020917,0,0,0,0
20161027T023655.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160817T060439.028729,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232249.020917,0,0,0,0
20161027T141639.020917,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T232247.028729,0,0,0,0
20160816T232247.020917,0,0,0,0
20160816T233119.020917,0,0,0,0
20160816T232911.020917,0,0,0,0
20160818T114719.020917,0,0,0,0
20161027T235657.020917,0,0,0,0
