status,date,time,sync_counter
0,2016-07-27 , 12:24:21.826075,2334
0,2016-07-27 , 12:24:21.833887,2335
0,2016-07-27 , 12:24:21.841699,2336
0,2016-07-27 , 12:24:21.849511,2337
0,2016-07-27 , 12:24:21.857323,2338
0,2016-07-27 , 12:24:21.865135,2339
0,2016-07-27 , 12:24:21.872947,2340
0,2016-07-27 , 12:24:21.880759,2341
0,2016-07-27 , 12:24:21.888571,2342
0,2016-07-27 , 12:24:21.896383,2343
0,2016-07-27 , 12:24:21.904195,2344
0,2016-07-27 , 12:24:21.912007,2345
0,2016-07-27 , 12:24:21.919819,2346
0,2016-07-27 , 12:24:21.927631,2347
0,2016-07-27 , 12:24:21.935443,2348
0,2016-07-27 , 12:24:21.943255,2349
0,2016-07-27 , 12:24:21.951067,2350
0,2016-07-27 , 12:24:21.958879,2351
0,2016-07-27 , 12:24:21.966691,2352
0,2016-07-27 , 12:24:21.974503,2353
0,2016-07-27 , 12:24:21.982315,2354
0,2016-07-27 , 12:24:21.990127,2355
0,2016-07-27 , 12:24:21.997939,2356
0,2016-07-27 , 12:24:22.005751,2357
0,2016-07-27 , 12:24:22.013563,2358
0,2016-07-27 , 12:24:22.021375,2359
0,2016-07-27 , 12:24:22.029187,2360
0,2016-07-27 , 12:24:22.036999,2361
0,2016-07-27 , 12:24:22.044811,2362
0,2016-07-27 , 12:24:22.052623,2363
0,2016-07-27 , 12:24:22.060435,2364
0,2016-07-27 , 12:24:22.068247,2365
0,2016-07-27 , 12:24:22.076059,2366
0,2016-07-27 , 12:24:22.083871,2367
0,2016-07-27 , 12:24:22.091683,2368
0,2016-07-27 , 12:24:22.099495,2369
0,2016-07-27 , 12:24:22.107307,2370
0,2016-07-27 , 12:24:22.115119,2371
0,2016-07-27 , 12:24:22.122931,2372
0,2016-07-27 , 12:24:22.130743,2373
0,2016-07-27 , 12:24:22.138555,2374
0,2016-07-27 , 12:24:22.146367,2375
0,2016-07-27 , 12:24:22.154179,2376
0,2016-07-27 , 12:24:22.161991,2377
0,2016-07-27 , 12:24:22.169803,2378
0,2016-07-27 , 12:24:22.177615,2379
0,2016-07-27 , 12:24:22.185427,2380
0,2016-07-27 , 12:24:22.193239,2381
0,2016-07-27 , 12:24:22.201051,2382
0,2016-07-27 , 12:24:22.208863,2383
0,2016-07-27 , 12:24:22.216675,2384
0,2016-07-27 , 12:24:22.224487,2385
0,2016-07-27 , 12:24:22.232299,2386
0,2016-07-27 , 12:24:22.240111,2387
0,2016-07-27 , 12:24:22.247923,2388
0,2016-07-27 , 12:24:22.255735,2389
0,2016-07-27 , 12:24:22.263547,2390
0,2016-07-27 , 12:24:22.271359,2391
0,2016-07-27 , 12:24:22.279171,2392
0,2016-07-27 , 12:24:22.286983,2393
0,2016-07-27 , 12:24:22.294795,2394
0,2016-07-27 , 12:24:22.302607,2395
0,2016-07-27 , 12:24:22.310419,2396
0,2016-07-27 , 12:24:22.318231,2397
0,2016-07-27 , 12:24:22.326043,2398
0,2016-07-27 , 12:24:22.333855,2399
