time,x,y,z
20160808 15:21:43.699242,144,-7340032,65584,8322
20160808 15:21:43.699242,144,-7492352,0,20880
20160808 15:21:43.699242,144,256,3145760,-8223347
20160808 15:21:43.699242,144,0,81,-7340032
20160808 15:21:43.699242,144,12288,2130565,-7492352
20160808 15:21:43.699242,144,0,5345536,256
20160808 15:21:43.699242,144,8322,-8024659,0
20160808 15:21:43.699242,144,20881,1,12288
20160808 15:21:43.699242,144,-8223347,-5439488,0
20160808 15:21:43.699242,144,-7274496,65584,8322
20160808 15:21:43.699242,144,-7492352,0,20881
20160808 15:21:43.699242,144,256,3145760,-8223347
20160808 15:21:43.699242,144,0,81,-7274496
20160808 15:21:43.699242,144,12288,2130565,-7492352
20160808 15:21:43.699242,144,0,5345792,256
20160808 15:21:43.699242,144,8322,-8024659,0
20160808 15:21:43.699242,144,20882,1,12288
20160808 15:21:43.699242,144,-8223347,-5439488,0
20160808 15:21:43.699242,144,-7208960,65584,8322
20160808 15:21:43.699242,144,-7492352,0,20882
20160808 15:21:43.699242,144,256,3145760,-8223347
20160808 15:21:43.699242,144,0,81,-7143424
20160808 15:21:43.699242,144,12288,2130565,-7492352
20160808 15:21:43.699242,144,0,5346048,256
20160808 15:21:43.699242,144,8322,-8024659,0
20160808 15:21:43.699242,144,20883,1,12288
20160808 15:21:43.699242,144,-8223347,-5439488,0
20160808 15:21:43.699242,144,-7143424,65584,8322
20160808 15:21:43.699242,144,-7492352,0,20883
20160808 15:21:43.699242,144,256,3145760,-8223347
20160808 15:21:43.699242,144,0,81,-7077888
20160808 15:21:43.699242,144,12288,2130565,-7492352
20160808 15:21:43.699242,144,0,5346304,256
20160808 15:21:43.699242,144,8322,-8024659,0
20160808 15:21:43.699242,144,20884,1,12288
20160808 15:21:43.699242,144,-8223347,-5439488,0
20160808 15:21:43.699242,144,-7077888,65584,8322
20160808 15:21:43.699242,144,-7492352,0,20885
20160808 15:21:43.699242,144,256,3145760,-8223347
20160808 15:21:43.699242,144,0,81,-7012352
20160808 15:21:43.699242,144,12288,2130565,-7492352
20160808 15:21:43.699242,144,0,5346560,256
20160808 15:21:43.699242,144,8322,-8024659,0
20160808 15:21:43.699242,144,20885,1,12288
20160808 15:21:43.699242,144,-8223347,-5439488,0
20160808 15:21:43.699242,144,-7012352,65584,8322
20160808 15:21:43.699242,144,-7492352,0,20886
20161210 10:23:01.699242,0,8322,-8024659,0
20160808 15:21:43.699242,170,-8223347,-5439488,0
20160808 15:21:43.699242,170,-5636096,65584,8322
20160808 15:21:43.699242,170,-7492352,0,20906
20160808 15:21:43.699242,170,256,3145760,-8223347
20160808 15:21:43.699242,170,0,81,-5570560
20160808 15:21:43.699242,170,12288,2130565,-7492352
20160808 15:21:43.699242,170,0,5352192,256
20160808 15:21:43.699242,170,8322,-8024659,0
20160808 15:21:43.699242,170,20907,1,12288
20160808 15:21:43.699242,170,-8223347,-5439488,0
20160808 15:21:43.699242,170,-5570560,65584,8322
20160808 15:21:43.699242,170,-7492352,0,20907
20160808 15:21:43.699242,170,256,3145760,-8223347
20160808 15:21:43.699242,170,0,81,-5505024
20160808 15:21:43.699242,170,12288,2130565,-7492352
20160808 15:21:43.699242,170,0,5352448,256
20160808 15:21:43.699242,170,8322,-8024659,0
20160808 15:21:43.699242,170,20908,1,12288
20160808 15:21:43.699242,170,-8223347,-5439488,0
20160808 15:21:43.699242,170,-5505024,65584,8322
20160808 15:21:43.699242,170,-7492352,0,20909
20160808 15:21:43.699242,170,256,3145760,-8223347
20160808 15:21:43.699242,170,0,81,-5439488
20160808 15:21:43.699242,170,12288,2130565,-7492352
20160808 15:21:43.699242,170,0,5352704,256
20160808 15:21:43.699242,170,8322,-8024659,0
20160808 15:21:43.699242,170,20909,1,12288
20160808 15:21:43.699242,170,-8223347,-5439488,0
20160808 15:21:43.699242,170,-5439488,65584,8322
20160808 15:21:43.699242,170,-7492352,0,20910
20160808 15:21:43.699242,170,256,3145760,-8223347
20160808 15:21:43.699242,170,0,81,-5373952
20160808 15:21:43.699242,170,12288,2130565,-7492352
20160808 15:21:43.699242,170,0,5352960,256
20160808 15:21:43.699242,170,8322,-8024659,0
20160808 15:21:43.699242,170,20910,1,12288
20160808 15:21:43.699242,170,-8223347,-5439488,0
20160808 15:21:43.699242,170,-5308416,65584,8322
20160808 15:21:43.699242,170,-7492352,0,20911
20160808 15:21:43.699242,170,256,3145760,-8223347
20160808 15:21:43.699242,170,0,81,-5308416
20160808 15:21:43.699242,170,12288,2130565,-7492352
20160808 15:21:43.699242,170,0,5353216,256
20160808 15:21:43.699242,170,8322,-8024659,0
20160808 15:21:43.699242,170,20911,1,12288
20160808 15:21:43.699242,170,-8223347,-5439488,0
20160808 15:21:43.699242,170,-5242880,65584,8322
20160808 15:21:43.699242,170,-7492352,0,20912
20161210 14:04:53.699242,0,8322,-8024659,0
20160808 15:21:43.699242,196,-8223347,-5439488,0
20160808 15:21:43.699242,196,-3932160,65584,8322
20160808 15:21:43.699242,196,-7492352,0,20933
20160808 15:21:43.699242,196,256,3145760,-8223347
20160808 15:21:43.699242,196,0,81,-3866624
20160808 15:21:43.699242,196,12288,2130565,-7492352
20160808 15:21:43.699242,196,0,5358848,256
20160808 15:21:43.699242,196,8322,-8024659,0
20160808 15:21:43.699242,196,20933,1,12288
20160808 15:21:43.699242,196,-8223347,-5439488,0
20160808 15:21:43.699242,196,-3866624,65584,8322
20160808 15:21:43.699242,196,-7492352,0,20934
20160808 15:21:43.699242,196,256,3145760,-8223347
20160808 15:21:43.699242,196,0,81,-3801088
20160808 15:21:43.699242,196,12288,2130565,-7492352
20160808 15:21:43.699242,196,0,5359104,256
20160808 15:21:43.699242,196,8322,-8024659,0
20160808 15:21:43.699242,196,20934,1,12288
20160808 15:21:43.699242,196,-8223347,-5439488,0
20160808 15:21:43.699242,196,-3735552,65584,8322
20160808 15:21:43.699242,196,-7492352,0,20935
20160808 15:21:43.699242,196,256,3145760,-8223347
20160808 15:21:43.699242,196,0,81,-3735552
20160808 15:21:43.699242,196,12288,2130565,-7492352
20160808 15:21:43.699242,196,0,5359360,256
20160808 15:21:43.699242,196,8322,-8024659,0
20160808 15:21:43.699242,196,20935,1,12288
20160808 15:21:43.699242,196,-8223347,-5439488,0
20160808 15:21:43.699242,196,-3670016,65584,8322
20160808 15:21:43.699242,196,-7492352,0,20936
20160808 15:21:43.699242,196,256,3145760,-8223347
20160808 15:21:43.699242,196,0,81,-3670016
20160808 15:21:43.699242,196,12288,2130565,-7492352
20160808 15:21:43.699242,196,0,5359616,256
20160808 15:21:43.699242,196,8322,-8024659,0
20160808 15:21:43.699242,196,20937,1,12288
20160808 15:21:43.699242,196,-8223347,-5439488,0
20160808 15:21:43.699242,196,-3604480,65584,8322
20160808 15:21:43.699242,196,-7492352,0,20937
20160808 15:21:43.699242,196,256,3145760,-8223347
20160808 15:21:43.699242,196,0,81,-3604480
20160808 15:21:43.699242,196,12288,2130565,-7492352
20160808 15:21:43.699242,196,0,5359872,256
20160808 15:21:43.699242,196,8322,-8024659,0
20160808 15:21:43.699242,196,20938,1,12288
20160808 15:21:43.699242,196,-8223347,-5439488,0
20160808 15:21:43.699242,196,-3538944,65584,8322
20160808 15:21:43.699242,196,-7492352,0,20938
20161210 17:46:45.699242,0,8322,-8024659,0
20160808 15:21:43.699242,222,-8223347,-5439488,0
20160808 15:21:43.699242,222,-2162688,65584,8322
20160808 15:21:43.699242,222,-7492352,0,20959
20160808 15:21:43.699242,222,256,3145760,-8223347
20160808 15:21:43.699242,222,0,81,-2162688
20160808 15:21:43.699242,222,12288,2130565,-7492352
20160808 15:21:43.699242,222,0,5365504,256
20160808 15:21:43.699242,222,8322,-8024659,0
20160808 15:21:43.699242,222,20959,1,12288
20160808 15:21:43.699242,222,-8223347,-5439488,0
20160808 15:21:43.699242,222,-2097152,65584,8322
20160808 15:21:43.699242,222,-7492352,0,20960
20160808 15:21:43.699242,222,256,3145760,-8223347
20160808 15:21:43.699242,222,0,81,-2097152
20160808 15:21:43.699242,222,12288,2130565,-7492352
20160808 15:21:43.699242,222,0,5365760,256
20160808 15:21:43.699242,222,8322,-8024659,0
20160808 15:21:43.699242,222,20961,1,12288
20160808 15:21:43.699242,222,-8223347,-5439488,0
20160808 15:21:43.699242,222,-2031616,65584,8322
20160808 15:21:43.699242,222,-7492352,0,20961
20160808 15:21:43.699242,222,256,3145760,-8223347
20160808 15:21:43.699242,222,0,81,-2031616
20160808 15:21:43.699242,222,12288,2130565,-7492352
20160808 15:21:43.699242,222,0,5366016,256
20160808 15:21:43.699242,222,8322,-8024659,0
20160808 15:21:43.699242,222,20962,1,12288
20160808 15:21:43.699242,222,-8223347,-5439488,0
20160808 15:21:43.699242,222,-1966080,65584,8322
20160808 15:21:43.699242,222,-7492352,0,20962
20160808 15:21:43.699242,222,256,3145760,-8223347
20160808 15:21:43.699242,222,0,81,-1966080
20160808 15:21:43.699242,222,12288,2130565,-7492352
20160808 15:21:43.699242,222,0,5366528,256
20160808 15:21:43.699242,222,8322,-8024659,0
20160808 15:21:43.699242,222,20963,1,12288
20160808 15:21:43.699242,222,-8223347,-5439488,0
20160808 15:21:43.699242,222,-1900544,65584,8322
20160808 15:21:43.699242,222,-7492352,0,20963
20160808 15:21:43.699242,222,256,3145760,-8223347
20160808 15:21:43.699242,222,0,81,-1900544
20160808 15:21:43.699242,222,12288,2130565,-7492352
20160808 15:21:43.699242,222,0,5366784,256
20160808 15:21:43.699242,222,8322,-8024659,0
20160808 15:21:43.699242,222,20964,1,12288
20160808 15:21:43.699242,222,-8223347,-5439488,0
20160808 15:21:43.699242,222,-1835008,65584,8322
20160808 15:21:43.699242,222,-7492352,0,20964
20161210 21:28:37.699242,0,8322,-8024659,0
20160808 15:21:43.699242,249,-8223347,-5439488,0
20160808 15:21:43.699242,249,-458752,65584,8322
20160808 15:21:43.699242,249,-7492352,0,20985
20160808 15:21:43.699242,249,256,3145760,-8223347
20160808 15:21:43.699242,249,0,81,-458752
20160808 15:21:43.699242,249,12288,2130565,-7492352
20160808 15:21:43.699242,249,0,5372160,256
20160808 15:21:43.699242,249,8322,-8024659,0
20160808 15:21:43.699242,249,20986,1,12288
20160808 15:21:43.699242,249,-8223347,-5439488,0
20160808 15:21:43.699242,249,-393216,65584,8322
20160808 15:21:43.699242,249,-7492352,0,20986
20160808 15:21:43.699242,249,256,3145760,-8223347
20160808 15:21:43.699242,249,0,81,-393216
20160808 15:21:43.699242,249,12288,2130565,-7492352
20160808 15:21:43.699242,249,0,5372672,256
20160808 15:21:43.699242,249,8322,-8024659,0
20160808 15:21:43.699242,249,20987,1,12288
20160808 15:21:43.699242,249,-8223347,-5439488,0
20160808 15:21:43.699242,249,-327680,65584,8322
20160808 15:21:43.699242,249,-7492352,0,20987
20160808 15:21:43.699242,249,256,3145760,-8223347
20160808 15:21:43.699242,249,0,81,-327680
20160808 15:21:43.699242,249,12288,2130565,-7492352
20160808 15:21:43.699242,249,0,5372928,256
20160808 15:21:43.699242,249,8322,-8024659,0
20160808 15:21:43.699242,249,20988,1,12288
20160808 15:21:43.699242,249,-8223347,-5439488,0
20160808 15:21:43.699242,249,-262144,65584,8322
20160808 15:21:43.699242,249,-7492352,0,20988
20160808 15:21:43.699242,249,256,3145760,-8223347
20160808 15:21:43.699242,249,0,81,-196608
20160808 15:21:43.699242,249,12288,2130565,-7492352
20160808 15:21:43.699242,249,0,5373184,256
20160808 15:21:43.699242,249,8322,-8024659,0
20160808 15:21:43.699242,249,20989,1,12288
20160808 15:21:43.699242,249,-8223347,-5439488,0
20160808 15:21:43.699242,249,-196608,65584,8322
20160808 15:21:43.699242,249,-7492352,0,20989
20160808 15:21:43.699242,249,256,3145760,-8223347
20160808 15:21:43.699242,249,0,81,-131072
20160808 15:21:43.699242,249,12288,2130565,-7492352
20160808 15:21:43.699242,249,0,5373440,256
20160808 15:21:43.699242,249,8322,-8024659,0
20160808 15:21:43.699242,249,20990,1,12288
20160808 15:21:43.699242,249,-8223347,-5439488,0
20160808 15:21:43.699242,249,-131072,65584,8322
20160808 15:21:43.699242,249,-7492352,0,20991
20161211 01:19:01.699242,0,8322,-8024659,0
20160810 03:47:49.699242,0,-7492352,0,21267
20160810 03:47:49.699242,0,256,3145760,-8223347
20160810 03:47:49.699242,0,0,83,1245184
20160810 03:47:49.699242,0,12288,2130565,-7492352
20160810 03:47:49.699242,0,0,5444352,256
20160810 03:47:49.699242,0,8322,-8024659,0
20160810 03:47:49.699242,0,21267,1,12288
20160810 03:47:49.699242,0,-8223347,-5439488,0
20160810 03:47:49.699242,0,1310720,65584,8322
20160810 03:47:49.699242,0,-7492352,0,21268
20160810 03:47:49.699242,0,256,3145760,-8223347
20160810 03:47:49.699242,0,0,83,1310720
20160810 03:47:49.699242,0,12288,2130565,-7492352
20160810 03:47:49.699242,0,0,5444608,256
20160810 03:47:49.699242,0,8322,-8024659,0
20160810 03:47:49.699242,0,21269,1,12288
20160810 03:47:49.699242,0,-8223347,-5439488,0
20160810 03:47:49.699242,0,1376256,65584,8322
20160810 03:47:49.699242,0,-7492352,0,21269
20160810 03:47:49.699242,0,256,3145760,-8223347
20160810 03:47:49.699242,0,0,83,1376256
20160810 03:47:49.699242,0,12288,2130565,-7492352
20160810 03:47:49.699242,0,0,5444864,256
20160810 03:47:49.699242,0,8322,-8024659,0
20160810 03:47:49.699242,0,21270,1,12288
20160810 03:47:49.699242,0,-8223347,-5439488,0
20160810 03:47:49.699242,0,1441792,65584,8322
20160810 03:47:49.699242,0,-7492352,0,21270
20160810 03:47:49.699242,0,256,3145760,-8223347
20160810 03:47:49.699242,0,0,83,1441792
20160810 03:47:49.699242,0,12288,2130565,-7492352
20160810 03:47:49.699242,0,0,5445376,256
20161212 21:07:17.699242,0,8322,-8024659,0
