time,x,y,z
20160805 15:28:32.519602,0,169562,169562,169562
20160805 15:28:32.527414,0,169563,169563,169563
20160805 15:28:32.535226,0,169564,169564,169564
20160805 15:28:32.543039,0,169565,169565,169565
20160805 15:28:32.550852,0,169566,169566,169566
20160805 15:28:32.558664,0,169567,169567,169567
20160805 15:28:32.566476,0,169568,169568,169568
20160805 15:28:32.574289,0,169569,169569,169569
20160805 15:28:32.582102,0,169570,169570,169570
20160805 15:28:32.589914,0,169571,169571,169571
20160805 15:28:32.597726,0,169572,169572,169572
20160805 15:28:32.605539,0,169573,169573,169573
20160805 15:28:32.613352,0,169574,169574,169574
20160805 15:28:32.621164,0,169575,169575,169575
20160805 15:28:32.628976,0,169576,169576,169576
20160805 15:28:32.636789,0,169577,169577,169577
20160805 15:28:32.644602,0,169578,169578,169578
20160805 15:28:32.652414,0,169579,169579,169579
20160805 15:28:32.660226,0,169580,169580,169580
20160805 15:28:32.668039,0,169581,169581,169581
20160805 15:28:32.675852,0,169582,169582,169582
20160805 15:28:32.683664,0,169583,169583,169583
20160805 15:28:32.691476,0,169584,169584,169584
20160805 15:28:32.699289,0,169585,169585,169585
20160805 15:28:32.707102,0,169586,169586,169586
20160805 15:28:32.714914,0,169587,169587,169587
20160805 15:28:32.722726,0,169588,169588,169588
20160805 15:28:32.730539,0,169589,169589,169589
20160805 15:28:32.738352,0,169590,169590,169590
20160805 15:28:32.746164,0,169591,169591,169591
20160805 15:28:32.753976,0,169592,169592,169592
20160805 15:28:32.761789,0,169593,169593,169593
20160805 15:28:32.769602,0,169594,169594,169594
20160805 15:28:32.777414,0,169595,169595,169595
20160805 15:28:32.785226,0,169596,169596,169596
20160805 15:28:32.793039,0,169597,169597,169597
20160805 15:28:32.800852,0,169598,169598,169598
20160805 15:28:32.808664,0,169599,169599,169599
20160805 15:28:32.816476,0,169600,169600,169600
20160805 15:28:32.824289,0,169601,169601,169601
20160805 15:28:32.832102,0,169602,169602,169602
20160805 15:28:32.839914,0,169603,169603,169603
20160805 15:28:32.847726,0,169604,169604,169604
20160805 15:28:32.855539,0,169605,169605,169605
20160805 15:28:32.863352,0,169606,169606,169606
20160805 15:28:32.871164,0,169607,169607,169607
20160805 15:28:32.878976,0,169608,169608,169608
20160805 15:28:32.886789,0,169609,169609,169609
20160805 15:28:32.894602,0,169610,169610,169610
20160805 15:28:32.902414,0,169611,169611,169611
20160805 15:28:32.910226,0,169612,169612,169612
20160805 15:28:32.918039,0,169613,169613,169613
20160805 15:28:32.925852,0,169614,169614,169614
20160805 15:28:32.933664,0,169615,169615,169615
20160805 15:28:32.941476,0,169616,169616,169616
20160805 15:28:32.949289,0,169617,169617,169617
20160805 15:28:32.957102,0,169618,169618,169618
20160805 15:28:32.964914,0,169619,169619,169619
20160805 15:28:32.972726,0,169620,169620,169620
20160805 15:28:32.980539,0,169621,169621,169621
20160805 15:28:32.988352,0,169622,169622,169622
20160805 15:28:32.996164,0,169623,169623,169623
20160805 15:28:33.003976,0,169624,169624,169624
20160805 15:28:33.011789,0,169625,169625,169625
20160805 15:28:33.019602,0,169626,169626,169626
20160805 15:28:33.027414,0,169627,169627,169627
20160805 15:28:33.035226,0,169628,169628,169628
20160805 15:28:33.043039,0,169629,169629,169629
20160805 15:28:33.050852,0,169630,169630,169630
20160805 15:28:33.058664,0,169631,169631,169631
20160805 15:28:33.066476,0,169632,169632,169632
20160805 15:28:33.074289,0,169633,169633,169633
20160805 15:28:33.082102,0,169634,169634,169634
20160805 15:28:33.089914,0,169635,169635,169635
20160805 15:28:33.097726,0,169636,169636,169636
20160805 15:28:33.105539,0,169637,169637,169637
20160805 15:28:33.113352,0,169638,169638,169638
20160805 15:28:33.121164,0,169639,169639,169639
20160805 15:28:33.128976,0,169640,169640,169640
20160805 15:28:33.136789,0,169641,169641,169641
20160805 15:28:33.144602,0,169642,169642,169642
20160805 15:28:33.152414,0,169643,169643,169643
20160805 15:28:33.160226,0,169644,169644,169644
20160805 15:28:33.168039,0,169645,169645,169645
20160805 15:28:33.175852,0,169646,169646,169646
20160805 15:28:33.183664,0,169647,169647,169647
20160805 15:28:33.191476,0,169648,169648,169648
20160805 15:28:33.199289,0,169649,169649,169649
20160805 15:28:33.207102,0,169650,169650,169650
20160805 15:28:33.214914,0,169651,169651,169651
20160805 15:28:33.222726,0,169652,169652,169652
20160805 15:28:33.230539,0,169653,169653,169653
20160805 15:28:33.238352,0,169654,169654,169654
20160805 15:28:33.246164,0,169655,169655,169655
20160805 15:28:33.253976,0,169656,169656,169656
20160805 15:28:33.261789,0,169657,169657,169657
20160805 15:28:33.269602,0,169658,169658,169658
20160805 15:28:33.277414,0,169659,169659,169659
20160805 15:28:33.285226,0,169660,169660,169660
20160805 15:28:33.293039,0,169661,169661,169661
20160805 15:28:33.300852,0,169662,169662,169662
20160805 15:28:33.308664,0,169663,169663,169663
20160805 15:28:33.316476,0,169664,169664,169664
20160805 15:28:33.324289,0,169665,169665,169665
20160805 15:28:33.332102,0,169666,169666,169666
20160805 15:28:33.339914,0,169667,169667,169667
20160805 15:28:33.347726,0,169668,169668,169668
20160805 15:28:33.355539,0,169669,169669,169669
20160805 15:28:33.363352,0,169670,169670,169670
20160805 15:28:33.371164,0,169671,169671,169671
20160805 15:28:33.378976,0,169672,169672,169672
20160805 15:28:33.386789,0,169673,169673,169673
20160805 15:28:33.394602,0,169674,169674,169674
20160805 15:28:33.402414,0,169675,169675,169675
20160805 15:28:33.410226,0,169676,169676,169676
20160805 15:28:33.418039,0,169677,169677,169677
20160805 15:28:33.425852,0,169678,169678,169678
20160805 15:28:33.433664,0,169679,169679,169679
20160805 15:28:33.441476,0,169680,169680,169680
20160805 15:28:33.449289,0,169681,169681,169681
20160805 15:28:33.457102,0,169682,169682,169682
20160805 15:28:33.464914,0,169683,169683,169683
20160805 15:28:33.472726,0,169684,169684,169684
20160805 15:28:33.480539,0,169685,169685,169685
20160805 15:28:33.488352,0,169686,169686,169686
20160805 15:28:33.496164,0,169687,169687,169687
20160805 15:28:33.503976,0,169688,169688,169688
20160805 15:28:33.511789,0,169689,169689,169689
20160805 15:28:33.519602,0,169690,169690,169690
20160805 15:28:33.527414,0,169691,169691,169691
20160805 15:28:33.535226,0,169692,169692,169692
20160805 15:28:33.543039,0,169693,169693,169693
20160805 15:28:33.550852,0,169694,169694,169694
20160805 15:28:33.558664,0,169695,169695,169695
20160805 15:28:33.566476,0,169696,169696,169696
20160805 15:28:33.574289,0,169697,169697,169697
20160805 15:28:33.582102,0,169698,169698,169698
20160805 15:28:33.589914,0,169699,169699,169699
20160805 15:28:33.597726,0,169700,169700,169700
20160805 15:28:33.605539,0,169701,169701,169701
20160805 15:28:33.613352,0,169702,169702,169702
20160805 15:28:33.621164,0,169703,169703,169703
20160805 15:28:33.628976,0,169704,169704,169704
20160805 15:28:33.636789,0,169705,169705,169705
20160805 15:28:33.644602,0,169706,169706,169706
20160805 15:28:33.652414,0,169707,169707,169707
20160805 15:28:33.660226,0,169708,169708,169708
20160805 15:28:33.668039,0,169709,169709,169709
20160805 15:28:33.675852,0,169710,169710,169710
20160805 15:28:33.683664,0,169711,169711,169711
20160805 15:28:33.691476,0,169712,169712,169712
20160805 15:28:33.699289,0,169713,169713,169713
20160805 15:28:33.707102,0,169714,169714,169714
20160805 15:28:33.714914,0,169715,169715,169715
20160805 15:28:33.722726,0,169716,169716,169716
20160805 15:28:33.730539,0,169717,169717,169717
20160805 15:28:33.738352,0,169718,169718,169718
20160805 15:28:33.746164,0,169719,169719,169719
20160805 15:28:33.753976,0,169720,169720,169720
20160805 15:28:33.761789,0,169721,169721,169721
20160805 15:28:33.769602,0,169722,169722,169722
20160805 15:28:33.777414,0,169723,169723,169723
20160805 15:28:33.785226,0,169724,169724,169724
20160805 15:28:33.793039,0,169725,169725,169725
20160805 15:28:33.800852,0,169726,169726,169726
20160805 15:28:33.808664,0,169727,169727,169727
20160805 15:28:33.816476,0,169728,169728,169728
20160805 15:28:33.824289,0,169729,169729,169729
20160805 15:28:33.832102,0,169730,169730,169730
20160805 15:28:33.839914,0,169731,169731,169731
20160805 15:28:33.847726,0,169732,169732,169732
20160805 15:28:33.855539,0,169733,169733,169733
20160805 15:28:33.863352,0,169734,169734,169734
20160805 15:28:33.871164,0,169735,169735,169735
20160805 15:28:33.878976,0,169736,169736,169736
20160805 15:28:33.886789,0,169737,169737,169737
20160805 15:28:33.894602,0,169738,169738,169738
20160805 15:28:33.902414,0,169739,169739,169739
20160805 15:28:33.910226,0,169740,169740,169740
20160805 15:28:33.918039,0,169741,169741,169741
20160805 15:28:33.925852,0,169742,169742,169742
20160805 15:28:33.933664,0,169743,169743,169743
20160805 15:28:33.941476,0,169744,169744,169744
20160805 15:28:33.949289,0,169745,169745,169745
20160805 15:28:33.957102,0,169746,169746,169746
20160805 15:28:33.964914,0,169747,169747,169747
20160805 15:28:33.972726,0,169748,169748,169748
20160805 15:28:33.980539,0,169749,169749,169749
20160805 15:28:33.988352,0,169750,169750,169750
20160805 15:28:33.996164,0,169751,169751,169751
20160805 15:28:34.003976,0,169752,169752,169752
20160805 15:28:34.011789,0,169753,169753,169753
20160805 15:28:34.019602,0,169754,169754,169754
20160805 15:28:34.027414,0,169755,169755,169755
20160805 15:28:34.035226,0,169756,169756,169756
20160805 15:28:34.043039,0,169757,169757,169757
20160805 15:28:34.050852,0,169758,169758,169758
20160805 15:28:34.058664,0,169759,169759,169759
20160805 15:28:34.066476,0,169760,169760,169760
20160805 15:28:34.074289,0,169761,169761,169761
20160805 15:28:34.082102,0,169762,169762,169762
20160805 15:28:34.089914,0,169763,169763,169763
20160805 15:28:34.097726,0,169764,169764,169764
20160805 15:28:34.105539,0,169765,169765,169765
20160805 15:28:34.113352,0,169766,169766,169766
20160805 15:28:34.121164,0,169767,169767,169767
20160805 15:28:34.128976,0,169768,169768,169768
20160805 15:28:34.136789,0,169769,169769,169769
20160805 15:28:34.144602,0,169770,169770,169770
20160805 15:28:34.152414,0,169771,169771,169771
20160805 15:28:34.160226,0,169772,169772,169772
20160805 15:28:34.168039,0,169773,169773,169773
20160805 15:28:34.175852,0,169774,169774,169774
20160805 15:28:34.183664,0,169775,169775,169775
20160805 15:28:34.191476,0,169776,169776,169776
20160805 15:28:34.199289,0,169777,169777,169777
20160805 15:28:34.207102,0,169778,169778,169778
20160805 15:28:34.214914,0,169779,169779,169779
20160805 15:28:34.222726,0,169780,169780,169780
20160805 15:28:34.230539,0,169781,169781,169781
20160805 15:28:34.238352,0,169782,169782,169782
20160805 15:28:34.246164,0,169783,169783,169783
20160805 15:28:34.253976,0,169784,169784,169784
20160805 15:28:34.261789,0,169785,169785,169785
20160805 15:28:34.269602,0,169786,169786,169786
20160805 15:28:34.277414,0,169787,169787,169787
20160805 15:28:34.285226,0,169788,169788,169788
20160805 15:28:34.293039,0,169789,169789,169789
20160805 15:28:34.300852,0,169790,169790,169790
20160805 15:28:34.308664,0,169791,169791,169791
20160805 15:28:34.316476,0,169792,169792,169792
20160805 15:28:34.324289,0,169793,169793,169793
20160805 15:28:34.332102,0,169794,169794,169794
20160805 15:28:34.339914,0,169795,169795,169795
20160805 15:28:34.347726,0,169796,169796,169796
20160805 15:28:34.355539,0,169797,169797,169797
20160805 15:28:34.363352,0,169798,169798,169798
20160805 15:28:34.371164,0,169799,169799,169799
20160805 15:28:34.378976,0,169800,169800,169800
20160805 15:28:34.386789,0,169801,169801,169801
20160805 15:28:34.394602,0,169802,169802,169802
20160805 15:28:34.402414,0,169803,169803,169803
20160805 15:28:34.410226,0,169804,169804,169804
20160805 15:28:34.418039,0,169805,169805,169805
20160805 15:28:34.425852,0,169806,169806,169806
20160805 15:28:34.433664,0,169807,169807,169807
20160805 15:28:34.441476,0,169808,169808,169808
20160805 15:28:34.449289,0,169809,169809,169809
20160805 15:28:34.457102,0,169810,169810,169810
20160805 15:28:34.464914,0,169811,169811,169811
20160805 15:28:34.472726,0,169812,169812,169812
20160805 15:28:34.480539,0,169813,169813,169813
20160805 15:28:34.488352,0,169814,169814,169814
20160805 15:28:34.496164,0,169815,169815,169815
20160805 15:28:34.503976,0,169816,169816,169816
20160805 15:28:34.511789,0,169817,169817,169817
20160805 15:28:34.519602,0,169818,169818,169818
20160805 15:28:34.527414,0,169819,169819,169819
20160805 15:28:34.535226,0,169820,169820,169820
20160805 15:28:34.543039,0,169821,169821,169821
20160805 15:28:34.550852,0,169822,169822,169822
20160805 15:28:34.558664,0,169823,169823,169823
20160805 15:28:34.566476,0,169824,169824,169824
20160805 15:28:34.574289,0,169825,169825,169825
20160805 15:28:34.582102,0,169826,169826,169826
20160805 15:28:34.589914,0,169827,169827,169827
20160805 15:28:34.597726,0,169828,169828,169828
20160805 15:28:34.605539,0,169829,169829,169829
20160805 15:28:34.613352,0,169830,169830,169830
20160805 15:28:34.621164,0,169831,169831,169831
20160805 15:28:34.628976,0,169832,169832,169832
20160805 15:28:34.636789,0,169833,169833,169833
20160805 15:28:34.644602,0,169834,169834,169834
20160805 15:28:34.652414,0,169835,169835,169835
20160805 15:28:34.660226,0,169836,169836,169836
20160805 15:28:34.668039,0,169837,169837,169837
20160805 15:28:34.675852,0,169838,169838,169838
20160805 15:28:34.683664,0,169839,169839,169839
20160805 15:28:34.691476,0,169840,169840,169840
20160805 15:28:34.699289,0,169841,169841,169841
20160805 15:28:34.707102,0,169842,169842,169842
20160805 15:28:34.714914,0,169843,169843,169843
20160805 15:28:34.722726,0,169844,169844,169844
20160805 15:28:34.730539,0,169845,169845,169845
20160805 15:28:34.738352,0,169846,169846,169846
20160805 15:28:34.746164,0,169847,169847,169847
20160805 15:28:34.753976,0,169848,169848,169848
20160805 15:28:34.761789,0,169849,169849,169849
20160805 15:28:34.769602,0,169850,169850,169850
20160805 15:28:34.777414,0,169851,169851,169851
20160805 15:28:34.785226,0,169852,169852,169852
20160805 15:28:34.793039,0,169853,169853,169853
20160805 15:28:34.800852,0,169854,169854,169854
20160805 15:28:34.808664,0,169855,169855,169855
20160805 15:28:34.816476,0,169856,169856,169856
20160805 15:28:34.824289,0,169857,169857,169857
20160805 15:28:34.832102,0,169858,169858,169858
20160805 15:28:34.839914,0,169859,169859,169859
20160805 15:28:34.847726,0,169860,169860,169860
20160805 15:28:34.855539,0,169861,169861,169861
20160805 15:28:34.863352,0,169862,169862,169862
20160805 15:28:34.871164,0,169863,169863,169863
20160805 15:28:34.878976,0,169864,169864,169864
20160805 15:28:34.886789,0,169865,169865,169865
20160805 15:28:34.894602,0,169866,169866,169866
20160805 15:28:34.902414,0,169867,169867,169867
20160805 15:28:34.910226,0,169868,169868,169868
20160805 15:28:34.918039,0,169869,169869,169869
20160805 15:28:34.925852,0,169870,169870,169870
20160805 15:28:34.933664,0,169871,169871,169871
20160805 15:28:34.941476,0,169872,169872,169872
20160805 15:28:34.949289,0,169873,169873,169873
20160805 15:28:34.957102,0,169874,169874,169874
20160805 15:28:34.964914,0,169875,169875,169875
20160805 15:28:34.972726,0,169876,169876,169876
20160805 15:28:34.980539,0,169877,169877,169877
20160805 15:28:34.988352,0,169878,169878,169878
20160805 15:28:34.996164,0,169879,169879,169879
20160805 15:28:35.003976,0,169880,169880,169880
20160805 15:28:35.011789,0,169881,169881,169881
20160805 15:28:35.019602,0,169882,169882,169882
20160805 15:28:35.027414,0,169883,169883,169883
20160805 15:28:35.035226,0,169884,169884,169884
20160805 15:28:35.043039,0,169885,169885,169885
20160805 15:28:35.050852,0,169886,169886,169886
20160805 15:28:35.058664,0,169887,169887,169887
20160805 15:28:35.066476,0,169888,169888,169888
20160805 15:28:35.074289,0,169889,169889,169889
20160805 15:28:35.082102,0,169890,169890,169890
20160805 15:28:35.089914,0,169891,169891,169891
20160805 15:28:35.097726,0,169892,169892,169892
20160805 15:28:35.105539,0,169893,169893,169893
20160805 15:28:35.113352,0,169894,169894,169894
20160805 15:28:35.121164,0,169895,169895,169895
20160805 15:28:35.128976,0,169896,169896,169896
20160805 15:28:35.136789,0,169897,169897,169897
20160805 15:28:35.144602,0,169898,169898,169898
20160805 15:28:35.152414,0,169899,169899,169899
20160805 15:28:35.160226,0,169900,169900,169900
20160805 15:28:35.168039,0,169901,169901,169901
20160805 15:28:35.175852,0,169902,169902,169902
20160805 15:28:35.183664,0,169903,169903,169903
20160805 15:28:35.191476,0,169904,169904,169904
20160805 15:28:35.199289,0,169905,169905,169905
20160805 15:28:35.207102,0,169906,169906,169906
20160805 15:28:35.214914,0,169907,169907,169907
20160805 15:28:35.222726,0,169908,169908,169908
20160805 15:28:35.230539,0,169909,169909,169909
20160805 15:28:35.238352,0,169910,169910,169910
20160805 15:28:35.246164,0,169911,169911,169911
20160805 15:28:35.253976,0,169912,169912,169912
20160805 15:28:35.261789,0,169913,169913,169913
20160805 15:28:35.269602,0,169914,169914,169914
20160805 15:28:35.277414,0,169915,169915,169915
20160805 15:28:35.285226,0,169916,169916,169916
20160805 15:28:35.293039,0,169917,169917,169917
20160805 15:28:35.300852,0,169918,169918,169918
20160805 15:28:35.308664,0,169919,169919,169919
20160805 15:28:35.316476,0,169920,169920,169920
20160805 15:28:35.324289,0,169921,169921,169921
20160805 15:28:35.332102,0,169922,169922,169922
20160805 15:28:35.339914,0,169923,169923,169923
20160805 15:28:35.347726,0,169924,169924,169924
20160805 15:28:35.355539,0,169925,169925,169925
20160805 15:28:35.363352,0,169926,169926,169926
20160805 15:28:35.371164,0,169927,169927,169927
20160805 15:28:35.378976,0,169928,169928,169928
20160805 15:28:35.386789,0,169929,169929,169929
20160805 15:28:35.394602,0,169930,169930,169930
20160805 15:28:35.402414,0,169931,169931,169931
20160805 15:28:35.410226,0,169932,169932,169932
20160805 15:28:35.418039,0,169933,169933,169933
20160805 15:28:35.425852,0,169934,169934,169934
20160805 15:28:35.433664,0,169935,169935,169935
20160805 15:28:35.441476,0,169936,169936,169936
20160805 15:28:35.449289,0,169937,169937,169937
20160805 15:28:35.457102,0,169938,169938,169938
20160805 15:28:35.464914,0,169939,169939,169939
20160805 15:28:35.472726,0,169940,169940,169940
20160805 15:28:35.480539,0,169941,169941,169941
20160805 15:28:35.488352,0,169942,169942,169942
20160805 15:28:35.496164,0,169943,169943,169943
20160805 15:28:35.503976,0,169944,169944,169944
20160805 15:28:35.511789,0,169945,169945,169945
20160805 15:28:35.519602,0,169946,169946,169946
20160805 15:28:35.527414,0,169947,169947,169947
20160805 15:28:35.535226,0,169948,169948,169948
20160805 15:28:35.543039,0,169949,169949,169949
20160805 15:28:35.550852,0,169950,169950,169950
20160805 15:28:35.558664,0,169951,169951,169951
20160805 15:28:35.566476,0,169952,169952,169952
20160805 15:28:35.574289,0,169953,169953,169953
20160805 15:28:35.582102,0,169954,169954,169954
20160805 15:28:35.589914,0,169955,169955,169955
20160805 15:28:35.597726,0,169956,169956,169956
20160805 15:28:35.605539,0,169957,169957,169957
20160805 15:28:35.613352,0,169958,169958,169958
20160805 15:28:35.621164,0,169959,169959,169959
20160805 15:28:35.628976,0,169960,169960,169960
20160805 15:28:35.636789,0,169961,169961,169961
20160805 15:28:35.644602,0,169962,169962,169962
20160805 15:28:35.652414,0,169963,169963,169963
20160805 15:28:35.660226,0,169964,169964,169964
20160805 15:28:35.668039,0,169965,169965,169965
20160805 15:28:35.675852,0,169966,169966,169966
20160805 15:28:35.683664,0,169967,169967,169967
20160805 15:28:35.691476,0,169968,169968,169968
20160805 15:28:35.699289,0,169969,169969,169969
20160805 15:28:35.707102,0,169970,169970,169970
20160805 15:28:35.714914,0,169971,169971,169971
20160805 15:28:35.722726,0,169972,169972,169972
20160805 15:28:35.730539,0,169973,169973,169973
20160805 15:28:35.738352,0,169974,169974,169974
20160805 15:28:35.746164,0,169975,169975,169975
20160805 15:28:35.753976,0,169976,169976,169976
20160805 15:28:35.761789,0,169977,169977,169977
20160805 15:28:35.769602,0,169978,169978,169978
20160805 15:28:35.777414,0,169979,169979,169979
20160805 15:28:35.785226,0,169980,169980,169980
20160805 15:28:35.793039,0,169981,169981,169981
20160805 15:28:35.800852,0,169982,169982,169982
20160805 15:28:35.808664,0,169983,169983,169983
20160805 15:28:35.816476,0,169984,169984,169984
20160805 15:28:35.824289,0,169985,169985,169985
20160805 15:28:35.832102,0,169986,169986,169986
20160805 15:28:35.839914,0,169987,169987,169987
20160805 15:28:35.847726,0,169988,169988,169988
20160805 15:28:35.855539,0,169989,169989,169989
20160805 15:28:35.863352,0,169990,169990,169990
20160805 15:28:35.871164,0,169991,169991,169991
20160805 15:28:35.878976,0,169992,169992,169992
20160805 15:28:35.886789,0,169993,169993,169993
20160805 15:28:35.894602,0,169994,169994,169994
20160805 15:28:35.902414,0,169995,169995,169995
20160805 15:28:35.910226,0,169996,169996,169996
20160805 15:28:35.918039,0,169997,169997,169997
20160805 15:28:35.925852,0,169998,169998,169998
20160805 15:28:35.933664,0,169999,169999,169999
20160805 15:28:35.941476,0,170000,170000,170000
20160805 15:28:35.949289,0,170001,170001,170001
20160805 15:28:35.957102,0,170002,170002,170002
20160805 15:28:35.964914,0,170003,170003,170003
20160805 15:28:35.972726,0,170004,170004,170004
20160805 15:28:35.980539,0,170005,170005,170005
20160805 15:28:35.988352,0,170006,170006,170006
20160805 15:28:35.996164,0,170007,170007,170007
20160805 15:28:36.003976,0,170008,170008,170008
20160805 15:28:36.011789,0,170009,170009,170009
20160805 15:28:36.019602,0,170010,170010,170010
20160805 15:28:36.027414,0,170011,170011,170011
20160805 15:28:36.035226,0,170012,170012,170012
20160805 15:28:36.043039,0,170013,170013,170013
20160805 15:28:36.050852,0,170014,170014,170014
20160805 15:28:36.058664,0,170015,170015,170015
20160805 15:28:36.066476,0,170016,170016,170016
20160805 15:28:36.074289,0,170017,170017,170017
20160805 15:28:36.082102,0,170018,170018,170018
20160805 15:28:36.089914,0,170019,170019,170019
20160805 15:28:36.097726,0,170020,170020,170020
20160805 15:28:36.105539,0,170021,170021,170021
20160805 15:28:36.113352,0,170022,170022,170022
20160805 15:28:36.121164,0,170023,170023,170023
20160805 15:28:36.128976,0,170024,170024,170024
20160805 15:28:36.136789,0,170025,170025,170025
20160805 15:28:36.144602,0,170026,170026,170026
20160805 15:28:36.152414,0,170027,170027,170027
20160805 15:28:36.160226,0,170028,170028,170028
20160805 15:28:36.168039,0,170029,170029,170029
20160805 15:28:36.175852,0,170030,170030,170030
20160805 15:28:36.183664,0,170031,170031,170031
20160805 15:28:36.191476,0,170032,170032,170032
20160805 15:28:36.199289,0,170033,170033,170033
20160805 15:28:36.207102,0,170034,170034,170034
20160805 15:28:36.214914,0,170035,170035,170035
20160805 15:28:36.222726,0,170036,170036,170036
20160805 15:28:36.230539,0,170037,170037,170037
20160805 15:28:36.238352,0,170038,170038,170038
20160805 15:28:36.246164,0,170039,170039,170039
20160805 15:28:36.253976,0,170040,170040,170040
20160805 15:28:36.261789,0,170041,170041,170041
20160805 15:28:36.269602,0,170042,170042,170042
20160805 15:28:36.277414,0,170043,170043,170043
20160805 15:28:36.285226,0,170044,170044,170044
20160805 15:28:36.293039,0,170045,170045,170045
20160805 15:28:36.300852,0,170046,170046,170046
20160805 15:28:36.308664,0,170047,170047,170047
20160805 15:28:36.316476,0,170048,170048,170048
20160805 15:28:36.324289,0,170049,170049,170049
20160805 15:28:36.332102,0,170050,170050,170050
20160805 15:28:36.339914,0,170051,170051,170051
20160805 15:28:36.347726,0,170052,170052,170052
20160805 15:28:36.355539,0,170053,170053,170053
20160805 15:28:36.363352,0,170054,170054,170054
20160805 15:28:36.371164,0,170055,170055,170055
20160805 15:28:36.378976,0,170056,170056,170056
20160805 15:28:36.386789,0,170057,170057,170057
20160805 15:28:36.394602,0,170058,170058,170058
20160805 15:28:36.402414,0,170059,170059,170059
20160805 15:28:36.410226,0,170060,170060,170060
20160805 15:28:36.418039,0,170061,170061,170061
20160805 15:28:36.425852,0,170062,170062,170062
20160805 15:28:36.433664,0,170063,170063,170063
20160805 15:28:36.441476,0,170064,170064,170064
20160805 15:28:36.449289,0,170065,170065,170065
20160805 15:28:36.457102,0,170066,170066,170066
20160805 15:28:36.464914,0,170067,170067,170067
20160805 15:28:36.472726,0,170068,170068,170068
20160805 15:28:36.480539,0,170069,170069,170069
20160805 15:28:36.488352,0,170070,170070,170070
20160805 15:28:36.496164,0,170071,170071,170071
20160805 15:28:36.503976,0,170072,170072,170072
20160805 15:28:36.511789,0,170073,170073,170073
20160805 15:28:36.519602,0,170074,170074,170074
20160805 15:28:36.527414,0,170075,170075,170075
20160805 15:28:36.535226,0,170076,170076,170076
20160805 15:28:36.543039,0,170077,170077,170077
20160805 15:28:36.550852,0,170078,170078,170078
20160805 15:28:36.558664,0,170079,170079,170079
20160805 15:28:36.566476,0,170080,170080,170080
20160805 15:28:36.574289,0,170081,170081,170081
20160805 15:28:36.582102,0,170082,170082,170082
20160805 15:28:36.589914,0,170083,170083,170083
20160805 15:28:36.597726,0,170084,170084,170084
20160805 15:28:36.605539,0,170085,170085,170085
20160805 15:28:36.613352,0,170086,170086,170086
20160805 15:28:36.621164,0,170087,170087,170087
20160805 15:28:36.628976,0,170088,170088,170088
20160805 15:28:36.636789,0,170089,170089,170089
20160805 15:28:36.644602,0,170090,170090,170090
20160805 15:28:36.652414,0,170091,170091,170091
20160805 15:28:36.660226,0,170092,170092,170092
20160805 15:28:36.668039,0,170093,170093,170093
20160805 15:28:36.675852,0,170094,170094,170094
20160805 15:28:36.683664,0,170095,170095,170095
20160805 15:28:36.691476,0,170096,170096,170096
20160805 15:28:36.699289,0,170097,170097,170097
20160805 15:28:36.707102,0,170098,170098,170098
20160805 15:28:36.714914,0,170099,170099,170099
20160805 15:28:36.722726,0,170100,170100,170100
20160805 15:28:36.730539,0,170101,170101,170101
20160805 15:28:36.738352,0,170102,170102,170102
20160805 15:28:36.746164,0,170103,170103,170103
20160805 15:28:36.753976,0,170104,170104,170104
20160805 15:28:36.761789,0,170105,170105,170105
20160805 15:28:36.769602,0,170106,170106,170106
20160805 15:28:36.777414,0,170107,170107,170107
20160805 15:28:36.785226,0,170108,170108,170108
20160805 15:28:36.793039,0,170109,170109,170109
20160805 15:28:36.800852,0,170110,170110,170110
20160805 15:28:36.808664,0,170111,170111,170111
20160805 15:28:36.816476,0,170112,170112,170112
20160805 15:28:36.824289,0,170113,170113,170113
20160805 15:28:36.832102,0,170114,170114,170114
20160805 15:28:36.839914,0,170115,170115,170115
20160805 15:28:36.847726,0,170116,170116,170116
20160805 15:28:36.855539,0,170117,170117,170117
20160805 15:28:36.863352,0,170118,170118,170118
20160805 15:28:36.871164,0,170119,170119,170119
20160805 15:28:36.878976,0,170120,170120,170120
20160805 15:28:36.886789,0,170121,170121,170121
20160805 15:28:36.894602,0,170122,170122,170122
20160805 15:28:36.902414,0,170123,170123,170123
20160805 15:28:36.910226,0,170124,170124,170124
20160805 15:28:36.918039,0,170125,170125,170125
20160805 15:28:36.925852,0,170126,170126,170126
20160805 15:28:36.933664,0,170127,170127,170127
20160805 15:28:36.941476,0,170128,170128,170128
20160805 15:28:36.949289,0,170129,170129,170129
20160805 15:28:36.957102,0,170130,170130,170130
20160805 15:28:36.964914,0,170131,170131,170131
20160805 15:28:36.972726,0,170132,170132,170132
20160805 15:28:36.980539,0,170133,170133,170133
20160805 15:28:36.988352,0,170134,170134,170134
20160805 15:28:36.996164,0,170135,170135,170135
20160805 15:28:37.003976,0,170136,170136,170136
20160805 15:28:37.011789,0,170137,170137,170137
20160805 15:28:37.019602,0,170138,170138,170138
20160805 15:28:37.027414,0,170139,170139,170139
20160805 15:28:37.035226,0,170140,170140,170140
20160805 15:28:37.043039,0,170141,170141,170141
20160805 15:28:37.050852,0,170142,170142,170142
20160805 15:28:37.058664,0,170143,170143,170143
20160805 15:28:37.066476,0,170144,170144,170144
